frase_teste,saida_correta,predicao_sistema
unk $¶,"['D', 'PU']","['DET', 'N']"
enviado especial a israel $¶,"['N', 'ADJ', 'PRP', 'I', 'PU']","['DET', 'PRP', 'N', 'PRP', 'DET']"
o processo de paz unk unk em 1995 sua mais unk prova $: a realidade $. $¶,"['DET', 'N', 'PRP', 'N', 'N', 'V', 'PRP', 'NUM', 'S', 'KOMP', 'ADJ', 'V', 'PU', 'DET', 'N', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'N']"
a unk de a unk unk em os unk ocupados por israel tem um prazo muito bem definido para se firmar $: caso contrário as eleições israelenses de unk podem mudar o cenário que unk o começo de a solução de o mais unk unk de o unk e unk o processo $. $¶,"['DET', 'N', 'PRP', 'DET', 'N', 'ADJ', 'PRP', 'DET', 'N', 'V', 'PRP', 'I', 'V', 'DET', 'N', 'ADV', 'ADV', 'V', 'PRP', 'PERS', 'V', 'PU', 'KS', 'ADJ', 'DET', 'N', 'ADJ', 'PRP', 'NUM', 'V', 'V', 'DET', 'N', 'SPEC', 'V', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'KOMP', 'V', 'N', 'PRP', 'DET', 'N', 'KC', 'V', 'DET', 'N', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'UNK', 'UNK', 'DET', 'N', 'UNK', 'V', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'PRP', 'N', 'N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET']"
o ano passado encerrou a fase unk de o processo de paz $. $¶,"['DET', 'N', 'ADJ', 'V', 'DET', 'N', 'O', 'PRP', 'DET', 'N', 'PRP', 'N', 'PU', 'PU']","['DET', 'N', 'PRP', 'V', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP']"
a capital de a unk foi sede primeiro de o diálogo unk entre israelenses e unk em 93 e em 10 de dezembro unk de unk para a entrega de o unk a o premiê unk unk a o unk unk e a o presidente de a unk unk $. $¶,"['DET', 'N', 'PRP', 'DET', 'N', 'V', 'ADV', 'NUM', 'PRP', 'DET', 'N', 'ADJ', 'PRP', 'N', 'KC', 'N', 'PRP', 'NUM', 'KC', 'PRP', 'NUM', 'PRP', 'N', 'V', 'PRP', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'P', 'PRP', 'DET', 'N', 'ADJ', 'Y', 'PRP', 'DET', 'N', 'S', 'KC', 'PRP', 'DET', 'N', 'PRP', 'DET', 'A', 'I', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N', 'V', 'PRP', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'UNK', 'UNK', 'DET', 'N', 'UNK', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'UNK', 'DET', 'N']"
agora israelenses e unk têm que resolver a série de unk e unk que unk de os unk que assinaram $. $¶,"['ADV', 'N', 'KC', 'N', 'V', 'KS', 'V', 'DET', 'N', 'PRP', 'N', 'KC', 'N', 'SPEC', 'V', 'PRP', 'DET', 'N', 'SPEC', 'V', 'PU', 'PU']","['PRP', 'DET', 'N', 'UNK', 'PRP', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N', 'KC', 'DET', 'N']"
a começar por a segurança unk nacional unk $. $¶,"['PRP', 'V', 'PRP', 'DET', 'N', 'N', 'ADJ', 'N', 'PU', 'PU']","['DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
para a opinião=pública a unk de unk só é aceitável se for unk por aumento de unk $. $¶,"['PRP', 'DET', 'N', 'DET', 'N', 'PRP', 'N', 'ADV', 'V', 'ADJ', 'KS', 'V', 'V', 'PRP', 'N', 'PRP', 'N', 'PU', 'PU']","['DET', 'N', 'PU', 'PU', 'UNK', 'N', 'PRP', 'DET', 'N', 'PU', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N']"
não é o que os israelenses estão unk $. $¶,"['ADV', 'V', 'DET', 'SPEC', 'DET', 'N', 'V', 'V', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N']"
todo=o acordo está unk em o unk de unk $. $¶,"['DET', 'N', 'V', 'ADJ', 'PRP', 'DET', 'N', 'PRP', 'N', 'PU', 'PU']","['PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N']"
e isso não houve até agora ou pelo=menos o público não sente isso diz um unk político de o governo $. $¶,"['KC', 'SPEC', 'ADV', 'V', 'PRP', 'ADV', 'KC', 'ADV', 'DET', 'N', 'ADV', 'V', 'SPEC', 'V', 'DET', 'N', 'ADJ', 'PRP', 'DET', 'N', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'V', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET']"
segundo ele os radicais que unk contra o processo de paz têm chance de sucesso se unk dar a impressão de que não importa unk unk israel faça o país não estará mais seguro $. $¶,"['ADV', 'PERS', 'DET', 'N', 'SPEC', 'V', 'PRP', 'DET', 'N', 'PRP', 'N', 'V', 'N', 'PRP', 'N', 'PERS', 'V', 'V', 'DET', 'N', 'PRP', 'KS', 'ADV', 'V', 'DET', 'N', 'I', 'V', 'DET', 'N', 'ADV', 'V', 'ADV', 'ADJ', 'PU', 'PU']","['DET', 'N', 'PRP', 'N', 'PRP', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'PRP', 'DET', 'N', 'KC', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'UNK', 'M', 'PU', 'N', 'PRP', 'DET', 'N', 'PU', 'PU', 'PU', 'PU']"
por isso o governo unk unk em o cumprimento de os itens de o acordo de paz provisório $. $¶,"['PRP', 'SPEC', 'DET', 'N', 'ADJ', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'N', 'ADJ', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'UNK', 'UNK', 'DET', 'N', 'PU', 'PU', 'PU', 'PU', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET']"
israel duvida cada=vez=mais de o controle de unk sobre os unk que andam armados em unk e em a unk $. $¶,"['I', 'V', 'ADV', 'PRP', 'DET', 'N', 'PRP', 'A', 'PRP', 'DET', 'N', 'SPEC', 'V', 'V', 'PRP', 'N', 'KC', 'PRP', 'DET', 'C', 'PU', 'PU']","['PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'DET', 'N', 'ADV', 'V', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
e duvida sobretudo de a determinação de a unk em unk os radicais de o unk e de a unk $. $¶,"['KC', 'V', 'ADV', 'PRP', 'DET', 'N', 'PRP', 'DET', 'A', 'PRP', 'V', 'DET', 'N', 'PRP', 'DET', 'H', 'KC', 'PRP', 'DET', 'J', 'PU', 'PU']","['DET', 'N', 'V', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
para os unk a unk é unk $. $¶,"['PRP', 'DET', 'N', 'DET', 'ADJ', 'V', 'ADJ', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP']"
a segurança é apenas um argumento para israel que já teria se decidido a não respeitar unk o acordo de paz segundo unk assessor especial de unk $( veja em a unk 3 $) $. $¶,"['DET', 'N', 'V', 'ADV', 'NUM', 'N', 'PRP', 'I', 'SPEC', 'ADV', 'V', 'PERS', 'V', 'PRP', 'ADV', 'V', 'ADV', 'DET', 'N', 'PRP', 'N', 'ADV', 'A', 'N', 'ADJ', 'PRP', 'A', 'PU', 'V', 'PRP', 'DET', 'N', 'NUM', 'PU', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'ADV', 'V', 'PRP', 'DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'V', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
o principal impasse é a retirada de tropas israelenses de cidades e unk em a unk antes de as eleições para a unk $. $¶,"['DET', 'SUP', 'N', 'V', 'DET', 'N', 'PRP', 'N', 'ADJ', 'PRP', 'N', 'KC', 'N', 'PRP', 'DET', 'C', 'ADV', 'PRP', 'DET', 'N', 'PRP', 'DET', 'A', 'PU', 'PU']","['N', 'PRP', 'DET', 'N', 'PRP', 'N', 'V', 'PRP', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP']"
as eleições deviam ter sido em julho passado $. $¶,"['DET', 'N', 'V', 'V', 'V', 'PRP', 'N', 'ADJ', 'PU', 'PU']","['PRP', 'DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET']"
outra exigência unk é a unk de unk $. $¶,"['KOMP', 'N', 'ADJ', 'V', 'DET', 'N', 'PRP', 'N', 'PU', 'PU']","['DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP']"
israel se recusa a unk os envolvidos em atentados unk $. $¶,"['I', 'PERS', 'V', 'PRP', 'V', 'DET', 'V', 'PRP', 'N', 'ADJ', 'PU', 'PU']","['PRP', 'N', 'KC', 'DET', 'N', 'PRP', 'DET', 'N', 'KC', 'UNK', 'DET', 'N']"
para unk mais a ajuda internacional unk a a unk está unk por questões unk $. $¶,"['PRP', 'V', 'KOMP', 'DET', 'N', 'ADJ', 'V', 'PRP', 'DET', 'A', 'V', 'V', 'PRP', 'N', 'ADJ', 'PU', 'PU']","['DET', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
economistas unk unk em us$ 11 bilhões o total necessário para unk a unk de unk de unk adequada $. $¶,"['N', 'ADJ', 'V', 'PRP', 'US', 'NUM', 'N', 'DET', 'N', 'ADJ', 'PRP', 'V', 'DET', 'N', 'PRP', 'N', 'PRP', 'N', 'ADJ', 'PU', 'PU']","['PRP', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'ADJ', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'PU', 'PU', 'PU']"
até agora chegaram cerca=de us$ 200 milhões em ajuda $. $¶,"['PRP', 'ADV', 'V', 'PRP', 'US', 'NUM', 'N', 'PRP', 'N', 'PU', 'PU']","['PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'N', 'PRP', 'DET', 'N', 'PRP']"
os unk a o processo de paz vivem de uma espécie de unk $. $¶,"['DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'N', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'V', 'DET', 'N', 'V', 'PRP', 'DET', 'N', 'PRP']"
enquanto a situação de a região unk não unk aumenta o apoio a o unk que aumenta a unk a a segurança de os israelenses o que unk avanços o que impede que a situação unk $. $¶,"['ADV', 'DET', 'N', 'PRP', 'DET', 'N', 'ADJ', 'ADV', 'V', 'V', 'DET', 'N', 'PRP', 'DET', 'N', 'SPEC', 'V', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'DET', 'SPEC', 'V', 'N', 'DET', 'SPEC', 'V', 'KS', 'DET', 'N', 'V', 'PU', 'PU']","['N', 'PRP', 'N', 'PRP', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'ADJ', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
em 94 unk se o principal impasse em a crise unk com a unk de a fórmula de troca de unk por paz conforme as unk de a onu $. $¶,"['PRP', 'NUM', 'V', 'PERS', 'DET', 'SUP', 'N', 'PRP', 'DET', 'N', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'N', 'PRP', 'N', 'PRP', 'N', 'ADV', 'DET', 'N', 'PRP', 'DET', 'ONU', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'V', 'ADV', 'V', 'UNK', 'PRP', 'DET', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET']"
a questão agora é unk terra unk paz diz unk deputado de o unk maior partido de oposição $. $¶,"['DET', 'N', 'ADV', 'V', 'DET', 'N', 'DET', 'N', 'V', 'R', 'N', 'PRP', 'DET', 'L', 'KOMP', 'N', 'PRP', 'N', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'UNK', 'NUM', 'UNK', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'ADV', 'DET', 'N']"
esta é a negociação mais unk $. $¶,"['DET', 'V', 'DET', 'N', 'KOMP', 'ADJ', 'PU', 'PU']","['N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP']"
pouca gente em israel aceita a volta a as fronteiras de unk antes de a unk que deixam o país unk a unk em áreas unk unk em caso de guerra $. $¶,"['DET', 'N', 'PRP', 'I', 'V', 'DET', 'V', 'PRP', 'DET', 'N', 'PRP', 'NUM', 'ADV', 'PRP', 'DET', 'G', 'SPEC', 'V', 'DET', 'N', 'ADJ', 'PRP', 'V', 'PRP', 'N', 'ADV', 'V', 'PRP', 'N', 'PRP', 'N', 'PU', 'PU']","['N', 'V', 'N', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'UNK', 'DET', 'N', 'V', 'PRP', 'DET', 'N']"
de aí a demora em unk a unk de tropas israelenses em a unk $. $¶,"['PRP', 'ADV', 'DET', 'N', 'PRP', 'V', 'DET', 'N', 'PRP', 'N', 'ADJ', 'PRP', 'DET', 'C', 'PU', 'PU']","['PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP']"
unk também deputado de o unk diz que se seu partido vencer as eleições de 96 o processo de paz será unk $. $¶,"['D', 'ADV', 'N', 'PRP', 'DET', 'L', 'V', 'KS', 'KS', 'S', 'N', 'V', 'DET', 'N', 'PRP', 'NUM', 'DET', 'N', 'PRP', 'N', 'V', 'V', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'ADJ', 'PRP', 'DET', 'N', 'KC', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
o=que nós queremos unk é unk o processo diz para ver se os unk são sérios $. $¶,"['SPEC', 'PERS', 'V', 'ADV', 'V', 'V', 'DET', 'N', 'V', 'PRP', 'V', 'KS', 'DET', 'N', 'V', 'ADJ', 'PU', 'PU']","['N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET']"
o mesmo raciocínio vale para as negociações com a unk sobre a unk de o unk unk em unk $. $¶,"['DET', 'KOMP', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'S', 'PRP', 'DET', 'N', 'PRP', 'DET', 'G', 'V', 'PRP', 'NUM', 'PU', 'PU']","['PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'UNK', 'N', 'PRP', 'DET', 'N']"
não podemos ficar unk unk temos um unk diz unk outro unk político unk unk se a 96 ano de campanha=eleitoral $. $¶,"['ADV', 'V', 'V', 'V', 'ADV', 'V', 'DET', 'N', 'V', 'Y', 'KOMP', 'ADJ', 'ADJ', 'N', 'V', 'PERS', 'PRP', 'NUM', 'N', 'PRP', 'N', 'PU', 'PU']","['PRP', 'DET', 'N', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'ADJ', 'UNK', 'UNK', 'DET', 'N', 'PU', 'N', 'PRP', 'DET', 'N', 'PRP']"
mas tanto unk como unk se unk como unk unk e unk em o unk de o diálogo $. $¶,"['KC', 'ADV', 'L', 'ADV', 'A', 'PERS', 'V', 'ADV', 'N', 'ADJ', 'KC', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PU', 'PU']","['DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET']"
como disse unk em o discurso de unk de o unk em o dia 10 de dezembro houve um tempo em que se unk por falta de escolha $. $¶,"['ADV', 'V', 'S', 'PRP', 'DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'NUM', 'PRP', 'N', 'V', 'DET', 'N', 'PRP', 'KS', 'PERS', 'V', 'PRP', 'N', 'PRP', 'N', 'PU', 'PU']","['DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
"hoje a opção de a=qual não se tem escolha é a paz $. $"" $¶","['ADV', 'DET', 'N', 'PRP', 'SPEC', 'ADV', 'PERS', 'V', 'N', 'V', 'DET', 'N', 'PU', 'PU', 'PU']","['DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'V', 'PERS', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET']"
de o momento em que se começa um processo de unk não se pode mais parar $. $¶,"['PRP', 'DET', 'N', 'PRP', 'KS', 'PERS', 'V', 'DET', 'N', 'PRP', 'N', 'ADV', 'KS', 'V', 'KOMP', 'V', 'PU', 'PU']","['PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'V', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
mas esse processo pode levar tanto 5 como 100 anos diz unk $. $¶,"['KC', 'DET', 'N', 'V', 'V', 'ADV', 'NUM', 'ADV', 'NUM', 'N', 'V', 'L', 'PU', 'PU']","['DET', 'N', 'PRP', 'N', 'PU', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP']"
o jornalista unk viajou a convite de o governo unk $. $¶,"['DET', 'N', 'D', 'V', 'PRP', 'N', 'PRP', 'DET', 'N', 'ADJ', 'PU', 'PU']","['DET', 'N', 'UNK', 'KS', 'V', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
não devolver $¶,"['ADV', 'V', 'PU']","['N', 'PRP', 'DET']"
o slogan mais visto em toda israel é unk unk a unk o=povo com o unk $. $¶,"['DET', 'N', 'KOMP', 'ADJ', 'PRP', 'DET', 'I', 'V', 'A', 'N', 'DET', 'G', 'O', 'PRP', 'DET', 'G', 'PU', 'PU']","['N', 'PRP', 'DET', 'DET', 'N', 'ADJ', 'PRP', 'DET', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N']"
segundo pesquisas de opinião a grande maioria de os israelenses é contra a unk de a região unk a a unk em unk $. $¶,"['ADV', 'N', 'PRP', 'N', 'DET', 'ADJ', 'N', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'S', 'PRP', 'NUM', 'PU', 'PU']","['DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
unk $¶,"['R', 'PU']","['DET', 'N']"
um de os unk mais unk de o parlamento unk unk se em dezembro quando o unk unk unk o unk de dizer que não unk com tudo que o unk unk fez $. $¶,"['NUM', 'PRP', 'DET', 'N', 'KOMP', 'ADJ', 'PRP', 'DET', 'N', 'ADJ', 'V', 'PERS', 'PRP', 'N', 'ADV', 'DET', 'N', 'S', 'V', 'DET', 'N', 'PRP', 'V', 'KS', 'ADV', 'V', 'PRP', 'SPEC', 'SPEC', 'DET', 'N', 'D', 'V', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'ADJ', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PU', 'PU', 'PU', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'UNK', 'PRP', 'DET', 'N']"
imediatamente os deputados unk começaram uma unk de unk a unk e três partidos submeteram unk de desconfiança a o governo $. $¶,"['ADV', 'DET', 'N', 'ADJ', 'V', 'DET', 'N', 'PRP', 'N', 'PRP', 'P', 'KC', 'NUM', 'N', 'V', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'PU', 'PU']","['N', 'PRP', 'DET', 'UNK', 'D', 'PU', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'ADV', 'A', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET']"
em o dia seguinte unk pediu unk $. $¶,"['PRP', 'DET', 'N', 'ADJ', 'P', 'V', 'N', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'UNK', 'ADJ', 'UNK', 'DET', 'N']"
os deputados unk unk de a polêmica porque a unk discussão sobre a unk de o unk unk pode ser unk $. $¶,"['DET', 'N', 'ADJ', 'V', 'PRP', 'DET', 'N', 'KS', 'DET', 'ADJ', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'D', 'V', 'V', 'V', 'PU', 'PU']","['DET', 'N', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N']"
cinco dias depois as unk de desconfiança foram unk por unk votos $. $¶,"['NUM', 'N', 'ADV', 'DET', 'N', 'PRP', 'N', 'V', 'V', 'PRP', 'NUM', 'N', 'PU', 'PU']","['V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N']"
unk em a corte $¶,"['V', 'PRP', 'DET', 'N', 'PU']","['DET', 'N', 'PRP', 'DET', 'N']"
o unk uma unk de um partido de oposição resolveu entrar para a coalizão de governo $. $¶,"['DET', 'Y', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'N', 'V', 'V', 'PRP', 'DET', 'N', 'PRP', 'N', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'ADV', 'ADJ', 'PRP', 'DET', 'N', 'PU', 'N', 'PRP', 'DET', 'N']"
dois de seus três deputados foram unk com cargos em o ministério $. $¶,"['NUM', 'PRP', 'S', 'NUM', 'N', 'V', 'V', 'PRP', 'N', 'PRP', 'DET', 'N', 'PU', 'PU']","['PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
como a unk unk que deputados que unk seus partidos de origem unk cargos por pelo=menos seis meses a coalizão votou uma emenda a a unk de governo unk a decisão de o judiciário $. $¶,"['KS', 'DET', 'S', 'V', 'KS', 'N', 'SPEC', 'V', 'S', 'N', 'PRP', 'N', 'V', 'N', 'PRP', 'ADV', 'NUM', 'N', 'DET', 'N', 'V', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'N', 'V', 'DET', 'N', 'PRP', 'DET', 'ADJ', 'PU', 'PU']","['DET', 'N', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'UNK', 'V', 'ADV', 'PRP', 'NUM', 'UNK', 'PRP', 'N', 'PRP', 'DET', 'N', 'PU', 'PU', 'V', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET']"
só um viaja $¶,"['ADV', 'NUM', 'V', 'PU']","['DET', 'N', 'PU', 'PU']"
de os 17 ministros de o gabinete unk só um $( agricultura $) não é parlamentar $. $¶,"['PRP', 'DET', 'NUM', 'N', 'PRP', 'DET', 'N', 'ADJ', 'ADV', 'NUM', 'PU', 'N', 'PU', 'ADV', 'V', 'N', 'PU', 'PU']","['PRP', 'DET', 'N', 'ADJ', 'PRP', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP']"
como a coalizão tem maioria unk ele é o único que pode unk unk para unk sem se unk $. $¶,"['KS', 'DET', 'N', 'V', 'N', 'ADJ', 'PERS', 'V', 'DET', 'ADJ', 'SPEC', 'V', 'V', 'N', 'PRP', 'V', 'PRP', 'PERS', 'V', 'PU', 'PU']","['DET', 'N', 'PU', 'PU', 'PU', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
os outros unk que sua ausência pode unk o futuro de o governo em caso de voto de desconfiança em o parlamento $. $¶,"['DET', 'KOMP', 'V', 'KS', 'S', 'N', 'V', 'V', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'N', 'PRP', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'PU', 'PU']","['DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PU', 'PU', 'DET', 'N', 'PRP', 'DET', 'ADJ', 'PRP', 'DET']"
unk $¶,"['N', 'PU']","['DET', 'N']"
o unk se unk diretamente de o processo de paz $. $¶,"['DET', 'N', 'PERS', 'V', 'ADV', 'PRP', 'DET', 'N', 'PRP', 'N', 'PU', 'PU']","['DET', 'UNK', 'N', 'UNK', 'D', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP']"
